wkt_geom_WIFI,CMPLNT_NUM,WIFI_ID,DIST_WIFI
"MultiPoint ((-73.92585330956238465 40.86572954134633306),(-73.92417928999999788 40.86180647999999849))",702648945,346,457.9510392
"MultiPoint ((-73.92585330956238465 40.86572954134633306),(-73.92543969999999831 40.86618784000000204))",844949968,346,61.69400956
"MultiPoint ((-73.99891698000000417 40.63366878000000071),(-73.98900778378011012 40.63888516683676499))",122134033,347,1018.94882
"MultiPoint ((-73.99159953999999573 40.63381120999999752),(-73.98900778378011012 40.63888516683676499))",124704088,347,604.6023974
"MultiPoint ((-73.99079503000000102 40.64152949000000348),(-73.98900778378011012 40.63888516683676499))",154995620,347,330.2782637
"MultiPoint ((-73.99801612999999634 40.63814277000000175),(-73.98900778378011012 40.63888516683676499))",178347508,347,766.4909671
"MultiPoint ((-73.98900778378011012 40.63888516683676499),(-73.98369825999999705 40.63451028000000065))",264355375,347,661.6380289
"MultiPoint ((-74.00034374999999898 40.640912280000002),(-73.98900778378011012 40.63888516683676499))",273550416,347,984.9925088
"MultiPoint ((-73.99493513000000178 40.64266608999999875),(-73.98900778378011012 40.63888516683676499))",309850440,347,653.972857
"MultiPoint ((-73.99843045999999447 40.6393038300000029),(-73.98900778378011012 40.63888516683676499))",348284214,347,798.4418211
"MultiPoint ((-73.99853484000000492 40.64438168000000218),(-73.98900778378011012 40.63888516683676499))",352385774,347,1010.943056
"MultiPoint ((-73.99372094999999661 40.64101640999999887),(-73.98900778378011012 40.63888516683676499))",474940305,347,463.6463876
"MultiPoint ((-73.99228673999999728 40.64197424999999697),(-73.98900778378011012 40.63888516683676499))",478356356,347,441.1412648
"MultiPoint ((-73.99525572000000295 40.64422239000000303),(-73.98900778378011012 40.63888516683676499))",495165710,347,794.0995493
"MultiPoint ((-73.99775320999999906 40.63478863999999646),(-73.98900778378011012 40.63888516683676499))",532777145,347,868.4908421
"MultiPoint ((-73.99843045999999447 40.6393038300000029),(-73.98900778378011012 40.63888516683676499))",588113544,347,798.4418211
"MultiPoint ((-73.99013895000000218 40.64341235999999924),(-73.98900778378011012 40.63888516683676499))",594308434,347,511.7560272
"MultiPoint ((-73.98900778378011012 40.63888516683676499),(-73.98762028999999529 40.64280277000000297))",608305714,347,450.5922545
"MultiPoint ((-73.99426124000000016 40.64330833000000354),(-73.98900778378011012 40.63888516683676499))",633043571,347,662.3734826
"MultiPoint ((-73.98900778378011012 40.63888516683676499),(-73.98415511000000322 40.63751863000000242))",662338472,347,437.6554556
"MultiPoint ((-73.99357752999999605 40.63363566999999676),(-73.98900778378011012 40.63888516683676499))",670329151,347,699.4749713
"MultiPoint ((-73.99316262000000677 40.63928991000000224),(-73.98900778378011012 40.63888516683676499))",761407476,347,354.3298995
"MultiPoint ((-73.98900778378011012 40.63888516683676499),(-73.98428205999999818 40.63395042999999873))",803671854,347,678.3149282
"MultiPoint ((-73.99552251000000069 40.64210342999999881),(-73.98900778378011012 40.63888516683676499))",851141569,347,656.8211475
"MultiPoint ((-73.99079503000000102 40.64152949000000348),(-73.98900778378011012 40.63888516683676499))",924658833,347,330.2782637
"MultiPoint ((-73.99316262000000677 40.63928991000000224),(-73.98900778378011012 40.63888516683676499))",940264308,347,354.3298995
"MultiPoint ((-73.99730268999999794 40.63862034999999651),(-73.98900778378011012 40.63888516683676499))",981425247,347,702.3058438
"MultiPoint ((-73.98900778378011012 40.63888516683676499),(-73.98496199000000217 40.63846294999999742))",994288323,347,345.4423299
"MultiPoint ((-73.90118490000000406 40.72170892999999836),(-73.89310456490117929 40.72699537010917936))",206384242,349,900.3671476
"MultiPoint ((-73.89310456490117929 40.72699537010917936),(-73.89223775000000671 40.72408062000000228))",269030349,349,331.8597302
"MultiPoint ((-73.89310456490117929 40.72699537010917936),(-73.89129291000000421 40.73269004000000137))",441412504,349,650.6413973
"MultiPoint ((-73.89310456490117929 40.72699537010917936),(-73.89035551000000623 40.72566256000000351))",482927789,349,275.398473
"MultiPoint ((-73.89847765999999751 40.71797096000000238),(-73.89310456490117929 40.72699537010917936))",577940097,349,1100.171336
"MultiPoint ((-73.89748693999999318 40.72648981999999762),(-73.89310456490117929 40.72699537010917936))",651806325,349,374.4628021
"MultiPoint ((-73.90305834000000118 40.72840774000000152),(-73.89310456490117929 40.72699537010917936))",662397789,349,855.4015161
"MultiPoint ((-73.90210308000000339 40.71800429000000321),(-73.89310456490117929 40.72699537010917936))",804100019,349,1254.94526
"MultiPoint ((-73.90549407000000315 40.72308218999999951),(-73.89310456490117929 40.72699537010917936))",855216340,349,1133.333508
"MultiPoint ((-73.95706390519637807 40.81377343142184344),(-73.95671858999999415 40.81390336999999846))",154136755,350,32.51231096
"MultiPoint ((-73.95797991000000593 40.81308865999999824),(-73.95706390519637807 40.81377343142184344))",858280743,350,108.4236772
"MultiPoint ((-73.94227460999999835 40.81471222999999782),(-73.9411976730353615 40.81482040920948862))",831674348,352,91.65221784
"MultiPoint ((-73.87681080999999494 40.76320806999999746),(-73.87386662995278641 40.76242212968529088))",162070432,353,263.4709448
"MultiPoint ((-73.88781781000000137 40.76721016999999847),(-73.87386662995278641 40.76242212968529088))",211807288,353,1292.390982
"MultiPoint ((-73.87403363999999328 40.76191777999999744),(-73.87386662995278641 40.76242212968529088))",288542024,353,57.75570895
"MultiPoint ((-73.88626524000000018 40.76311075000000272),(-73.87386662995278641 40.76242212968529088))",355738081,353,1049.679843
"MultiPoint ((-73.87386662995278641 40.76242212968529088),(-73.87248318999999697 40.76853366000000278))",376106704,353,688.6601279
"MultiPoint ((-73.87627614000000165 40.76925417000000351),(-73.87386662995278641 40.76242212968529088))",479810956,353,785.4962502
"MultiPoint ((-73.87593153000000257 40.75656759000000307),(-73.87386662995278641 40.76242212968529088))",488404960,353,673.1171393
"MultiPoint ((-73.88463111000000083 40.76453913999999656),(-73.87386662995278641 40.76242212968529088))",535618897,353,938.8131237
"MultiPoint ((-73.87386662995278641 40.76242212968529088),(-73.8702998899999983 40.769953000000001))",627099180,353,888.8668977
"MultiPoint ((-73.87839732999999853 40.75629847999999811),(-73.87386662995278641 40.76242212968529088))",672057328,353,780.2560409
"MultiPoint ((-73.71709897074057949 40.73515699027038295),(-73.71050087999999789 40.72723649000000279))",185512350,354,1041.298
"MultiPoint ((-73.71709897074057949 40.73515699027038295),(-73.71318592000000081 40.7362899700000014))",275017989,354,353.6724564
"MultiPoint ((-73.72086663000000328 40.72893091000000254),(-73.71709897074057949 40.73515699027038295))",340071666,354,761.1368709
"MultiPoint ((-73.71709897074057949 40.73515699027038295),(-73.70796928999999409 40.72861345999999827))",666059731,354,1059.631728
"MultiPoint ((-73.71709897074057949 40.73515699027038295),(-73.71359409000000085 40.7361921800000033))",917738474,354,317.5937053
"MultiPoint ((-73.9155098100000032 40.66557056999999986),(-73.90860343294448853 40.67152665585843607))",129678064,355,882.3166172
"MultiPoint ((-73.90860343294448853 40.67152665585843607),(-73.90700006000000144 40.67024934999999886))",168936321,355,196.2090181
"MultiPoint ((-73.91041629999999429 40.66842402999999706),(-73.90860343294448853 40.67152665585843607))",202078282,355,377.0982894
"MultiPoint ((-73.90860343294448853 40.67152665585843607),(-73.90715692999999931 40.66891001999999844))",233722802,355,315.2623284
"MultiPoint ((-73.9090173600000071 40.6686370299999993),(-73.90860343294448853 40.67152665585843607))",235463651,355,322.7888484
"MultiPoint ((-73.90860343294448853 40.67152665585843607),(-73.90559831000000202 40.6724165799999966))",256142744,355,272.627617
"MultiPoint ((-73.91418756999999573 40.66787245999999811),(-73.90860343294448853 40.67152665585843607))",412078681,355,622.5753601
"MultiPoint ((-73.90860343294448853 40.67152665585843607),(-73.9068387199999961 40.66961517000000015))",476106428,355,259.4624556
"MultiPoint ((-73.90994757999999365 40.66849503000000254),(-73.90860343294448853 40.67152665585843607))",479884176,355,355.3211618
"MultiPoint ((-73.91778413000000114 40.6686463699999976),(-73.90860343294448853 40.67152665585843607))",593308247,355,839.5713437
"MultiPoint ((-73.90860343294448853 40.67152665585843607),(-73.90433738999999491 40.6693304100000006))",612144113,355,435.41952
"MultiPoint ((-73.90860343294448853 40.67152665585843607),(-73.90229110999999307 40.67094535999999749))",621210466,355,537.608056
"MultiPoint ((-73.91778413000000114 40.6686463699999976),(-73.90860343294448853 40.67152665585843607))",645975128,355,839.5713437
"MultiPoint ((-73.90964022 40.6692001999999988),(-73.90860343294448853 40.67152665585843607))",675138501,355,272.8152319
"MultiPoint ((-73.90872081999999921 40.66933671000000317),(-73.90860343294448853 40.67152665585843607))",744277613,355,243.3905693
"MultiPoint ((-73.91778413000000114 40.6686463699999976),(-73.90860343294448853 40.67152665585843607))",827970615,355,839.5713437
"MultiPoint ((-73.91058126000000073 40.66905821000000287),(-73.90860343294448853 40.67152665585843607))",855497892,355,321.1000654
"MultiPoint ((-73.90872081999999921 40.66933671000000317),(-73.90860343294448853 40.67152665585843607))",887817326,355,243.3905693
"MultiPoint ((-73.91134289000000024 40.66829574999999863),(-73.90860343294448853 40.67152665585843607))",930098568,355,427.05837
"MultiPoint ((-73.90968802999999809 40.67116824000000008),(-73.90860343294448853 40.67152665585843607))",976449770,355,99.9692845
"MultiPoint ((-73.94928059999999448 40.6616653800000023),(-73.9481022990788972 40.66118930773444617))",565786834,356,112.7981677
"MultiPoint ((-73.9481022990788972 40.66118930773444617),(-73.94556790999999407 40.66188875999999652))",797167574,356,227.9590671
"MultiPoint ((-73.9481022990788972 40.66118930773444617),(-73.94561412000000189 40.66268476999999848))",849181579,356,268.0492593
"MultiPoint ((-73.93365084956477062 40.66848651013449256),(-73.93136755000000448 40.66096989999999778))",228424734,357,856.7396662
"MultiPoint ((-73.93536871000000588 40.66805922999999723),(-73.93365084956477062 40.66848651013449256))",457771709,357,152.807984
"MultiPoint ((-73.93365084956477062 40.66848651013449256),(-73.93157352999999432 40.66395907999999793))",463582625,357,532.5614493
"MultiPoint ((-73.93365084956477062 40.66848651013449256),(-73.93136755000000448 40.66096989999999778))",492210200,357,856.7396662
"MultiPoint ((-73.93365084956477062 40.66848651013449256),(-73.93149698000000569 40.66479619999999784))",497810341,357,448.4480485
"MultiPoint ((-73.93365084956477062 40.66848651013449256),(-73.93134021000000189 40.66301749000000143))",513370623,357,637.976286
"MultiPoint ((-73.93365084956477062 40.66848651013449256),(-73.93136755000000448 40.66096989999999778))",539223252,357,856.7396662
"MultiPoint ((-73.93365084956477062 40.66848651013449256),(-73.93136755000000448 40.66096989999999778))",553086138,357,856.7396662
"MultiPoint ((-73.93365084956477062 40.66848651013449256),(-73.93276074999999992 40.66621049999999826))",582020513,357,263.7134718
"MultiPoint ((-73.93367267000000709 40.66263184000000308),(-73.93365084956477062 40.66848651013449256))",661170880,357,650.1488019
"MultiPoint ((-73.93365084956477062 40.66848651013449256),(-73.93136755000000448 40.66096989999999778))",825774159,357,856.7396662
"MultiPoint ((-73.93365084956477062 40.66848651013449256),(-73.93238005000000612 40.66128065000000191))",856435835,357,807.3754186
"MultiPoint ((-73.93365084956477062 40.66848651013449256),(-73.93136755000000448 40.66096989999999778))",893402857,357,856.7396662
"MultiPoint ((-73.93365084956477062 40.66848651013449256),(-73.93136755000000448 40.66096989999999778))",951824134,357,856.7396662
"MultiPoint ((-73.77814300999999375 40.77804390000000012),(-73.77700881397470312 40.7825312038737593))",938904395,358,507.4277813
"MultiPoint ((-73.95640406892910335 40.77360582062097194),(-73.95480953000000568 40.77368684999999715))",153068412,360,134.915144
"MultiPoint ((-73.95640406892910335 40.77360582062097194),(-73.95483265999999389 40.77152948999999893))",259449773,360,266.0166394
"MultiPoint ((-73.95640406892910335 40.77360582062097194),(-73.95337268000000108 40.77352983000000108))",492002752,360,256.0563951
"MultiPoint ((-73.95640406892910335 40.77360582062097194),(-73.95480953000000568 40.77368684999999715))",630980606,360,134.915144
"MultiPoint ((-73.95640406892910335 40.77360582062097194),(-73.95480953000000568 40.77368684999999715))",659407785,360,134.915144
"MultiPoint ((-73.95640406892910335 40.77360582062097194),(-73.95437370999999871 40.77216334999999958))",735357968,360,234.6075781
"MultiPoint ((-73.95640406892910335 40.77360582062097194),(-73.95480953000000568 40.77368684999999715))",740940955,360,134.915144
"MultiPoint ((-73.95640406892910335 40.77360582062097194),(-73.95480953000000568 40.77368684999999715))",950532506,360,134.915144
"MultiPoint ((-73.81606162011519245 40.58583940784969712),(-73.81345215000000337 40.58721540999999888))",118085242,361,268.6091554
"MultiPoint ((-73.81606162011519245 40.58583940784969712),(-73.81345215000000337 40.58721540999999888))",292631999,361,268.6091554
"MultiPoint ((-73.81606162011519245 40.58583940784969712),(-73.81345215000000337 40.58721540999999888))",641030443,361,268.6091554
"MultiPoint ((-73.81606162011519245 40.58583940784969712),(-73.81345215000000337 40.58721540999999888))",720194040,361,268.6091554
"MultiPoint ((-73.81606162011519245 40.58583940784969712),(-73.81318525999999736 40.58866697999999928))",853748428,361,397.3479036
"MultiPoint ((-73.81606162011519245 40.58583940784969712),(-73.81601111999999887 40.58623141000000345))",937159207,361,43.73968262
"MultiPoint ((-74.20837401999999372 40.54267621000000332),(-74.19323685600896567 40.5340582998993213))",298545632,362,1600.119934
"MultiPoint ((-74.22615163999999766 40.54800320999999741),(-74.19323685600896567 40.5340582998993213))",374977077,362,3189.535162
"MultiPoint ((-74.20401556999999571 40.52574848999999801),(-74.19323685600896567 40.5340582998993213))",453542086,362,1298.295831
"MultiPoint ((-74.19323685600896567 40.5340582998993213),(-74.17744788000000256 40.54208040000000324))",536803610,362,1607.118094
"MultiPoint ((-74.19323685600896567 40.5340582998993213),(-74.18888640000000123 40.53086327999999838))",540958875,362,511.6080405
"MultiPoint ((-74.19323685600896567 40.5340582998993213),(-74.19165777000000617 40.52759509999999921))",548554000,362,730.0695013
"MultiPoint ((-74.19323685600896567 40.5340582998993213),(-74.19165777000000617 40.52759509999999921))",582620958,362,730.0695013
