wkt_geom_SBWY,CMPLNT_NUM,SBWY_ID,DIST_ENTR
"MultiPoint ((-73.852764250000007 40.82578173000000277),(-73.8518569998498009 40.83409300068406367))",228636401,629,926.1389571
"MultiPoint ((-74.03317262000000198 40.61830141000000083),(-74.03069600032515041 40.61758700079880668))",228734924,1908,224.0825816
"MultiPoint ((-73.94341534000000138 40.67126936999999742),(-73.94246299993727689 40.66928900110269041))",228801750,579,234.1936061
"MultiPoint ((-73.97657741999999814 40.75166950999999926),(-73.97639599941295785 40.75135200106424804))",229001314,1261,38.44394808
"MultiPoint ((-73.97825034000000244 40.67968848000000293),(-73.97553400018865943 40.68083200082099182))",229125382,1200,262.4120646
"MultiPoint ((-73.99563200053088963 40.73867800064605404),(-73.99480862999999431 40.74016029999999944))",229303310,491,178.6964128
"MultiPoint ((-73.85426200999999935 40.69294882999999885),(-73.85260800014532379 40.6935630010210474))",229310746,69,155.5526127
"MultiPoint ((-74.00913884000000564 40.61118857999999676),(-74.00189400049318067 40.60772300097482201))",229326493,35,723.8989456
"MultiPoint ((-73.97495999969103764 40.68091100102721214),(-73.97486713000000691 40.68336304000000325))",229570499,565,272.406618
"MultiPoint ((-73.94276234000000159 40.66346015999999963),(-73.94246299993727689 40.66928900110269041))",229622143,579,647.772739
"MultiPoint ((-73.88838600051198569 40.66543100124898302),(-73.88653331000000435 40.65449240000000231))",229877298,597,1224.765021
"MultiPoint ((-73.89666199972324989 40.86260800109757696),(-73.8964697899999976 40.86333845000000053))",230102288,454,82.72010139
"MultiPoint ((-73.93342800012335658 40.84943500131897309),(-73.93161148000000082 40.84843619000000103))",230108782,229,189.1233567
"MultiPoint ((-73.89625447999999608 40.66762986999999896),(-73.89377899962352103 40.66486900072032995))",230293509,595,371.2298849
"MultiPoint ((-73.79276099959564306 40.71096800048277231),(-73.79175958999999807 40.71201946000000049))",230373351,822,144.2016578
"MultiPoint ((-73.96191200012127354 40.57738700119730169),(-73.9616101499999985 40.5757910800000019))",230471109,286,179.053697
"MultiPoint ((-73.94006391000000633 40.84652782999999943),(-73.93986100054526389 40.84640700120318257))",230589302,357,21.74502321
"MultiPoint ((-73.90904699947147094 40.84635400052377463),(-73.9084660700000029 40.84708622000000133))",230971249,458,94.93102381
"MultiPoint ((-73.89398199961250668 40.86612700092386774),(-73.88557896999999741 40.85790189000000083))",231005574,452,1155.956385
"MultiPoint ((-73.95765953999999454 40.59548364999999848),(-73.95512000022489474 40.59502000075965356))",231032095,3,221.0461006
"MultiPoint ((-73.83741799970853492 40.58051000061336566),(-73.83544381999999473 40.58258009000000044))",231303301,926,284.217409
"MultiPoint ((-73.87473099975180446 40.82937100110002859),(-73.87116027999999801 40.82347622999999714))",231452235,635,720.5911541
"MultiPoint ((-73.97640699975946177 40.62613300116559856),(-73.9763439500000004 40.62649970999999738))",231558341,1503,41.06972921
"MultiPoint ((-73.83401936999999293 40.75737941999999947),(-73.83033299958195528 40.75940400122517815))",231566388,1777,383.9856576
"MultiPoint ((-73.78241799948115442 40.71286500128810104),(-73.74528653999999506 40.6768230200000005))",231587541,1521,5086.142598
"MultiPoint ((-73.99824750999999878 40.74563068999999871),(-73.99814499977233595 40.74529900118560732))",231628810,759,37.83754416
"MultiPoint ((-73.85734399993270927 40.89321500088207273),(-73.85643985999999472 40.89235092999999921))",231980096,1717,122.5278376
"MultiPoint ((-73.94653600018419581 40.70345400079179399),(-73.94468811999999502 40.70574707000000103))",232013346,1343,298.7126976
"MultiPoint ((-73.94086633000000575 40.71232161999999732),(-73.94066799998176975 40.71218200127147924))",232076764,134,22.83085077
"MultiPoint ((-73.92611909000000026 40.64842847999999975),(-73.92310899973509208 40.6648870004761136))",232291508,586,1845.316973
"MultiPoint ((-73.9899180001990544 40.71440400092886591),(-73.98508936999999719 40.71343923999999959))",232413205,504,421.8405043
"MultiPoint ((-73.87359704000000704 40.83980724999999978),(-73.87349900050797658 40.84122300105249082))",232467154,1736,157.4375978
"MultiPoint ((-73.97396329000000037 40.7543148900000034),(-73.97250999977481456 40.7566860011707135))",232478276,1254,290.5050928
"MultiPoint ((-73.83089799968142586 40.68473200079635888),(-73.82949614000000338 40.68140320999999915))",232608070,906,388.1868916
"MultiPoint ((-73.9686541500000061 40.6923396600000018),(-73.96757500050514977 40.68811400117377275))",232626589,189,478.0344409
"MultiPoint ((-73.9686541500000061 40.6923396600000018),(-73.96757500050514977 40.68811400117377275))",232626589,190,478.0344409
"MultiPoint ((-73.95802209000000005 40.71756615999999696),(-73.95769499981996375 40.7177140006752083))",232626749,129,32.14547822
"MultiPoint ((-73.9059597699999955 40.8507044699999966),(-73.90584100017635194 40.85012400081615169))",232699401,963,65.2350806
"MultiPoint ((-73.91745600003321215 40.81626500069561558),(-73.9163798700000001 40.81689214000000021))",232761056,1762,114.4258989
"MultiPoint ((-74.02545200029057071 40.62950300062895082),(-74.02178252999999586 40.62799599000000228))",232941826,1614,352.6887017
"MultiPoint ((-73.90715692999999931 40.66891001999999844),(-73.90176500018365857 40.6685270006498456))",233722802,1061,457.8945069
"MultiPoint ((-73.88327599956311076 40.66628500110046929),(-73.86859703000000366 40.65773959999999931))",233840753,599,1562.476786
"MultiPoint ((-73.92297000044142408 40.66516000076095594),(-73.92168739000000244 40.66923648000000213))",233991635,587,465.4931376
"MultiPoint ((-73.79529350999999338 40.70531208999999961),(-73.7947120001943091 40.70981200067904382))",233995399,533,502.117692
"MultiPoint ((-73.96335599966404573 40.64942700086644578),(-73.96263077000000408 40.64962365000000233))",234008464,1624,65.11059773
"MultiPoint ((-73.97979852000000278 40.6509975900000029),(-73.97607599985252591 40.65183400074427311))",234056037,1047,328.2538272
"MultiPoint ((-73.98928218000000356 40.75043077000000125),(-73.98825399954313298 40.74984500048655178))",234061637,1009,108.4951211
"MultiPoint ((-73.82841400037030155 40.75994600046212213),(-73.81982034000000681 40.76101134999999687))",234214129,1439,735.2211975
"MultiPoint ((-73.9039211999999992 40.74554396999999994),(-73.90324800020599127 40.74553100083454638))",234545642,1802,56.87529669
"MultiPoint ((-73.95133606104130308 40.77781827125065206),(-73.94382079000000374 40.77624286000000353))",234566985,1925,658.1046932
"MultiPoint ((-73.90761799947105715 40.80834000119290295),(-73.9067681599999986 40.81036055999999945))",234586652,1221,235.5628526
"MultiPoint ((-73.88728699953578882 40.83730600079729101),(-73.88525418999999772 40.83452213999999714))",234615524,1304,353.5111828
"MultiPoint ((-73.94772938539092877 40.78292438898596117),(-73.94454557999999622 40.77737403999999799))",234694173,1931,672.4105753
"MultiPoint ((-73.879860800000003 40.86947047999999683),(-73.87750100055957603 40.87402100117967052))",234881656,446,543.0857929
"MultiPoint ((-73.90803040999999496 40.85109863000000274),(-73.90778199996888986 40.85318100088269233))",234930038,673,232.1962149
"MultiPoint ((-73.95836798000000556 40.71824423999999709),(-73.95769499981996375 40.7177140006752083))",234947278,129,81.85599444
"MultiPoint ((-73.99088700011115805 40.75610100077567211),(-73.99072868999999741 40.75595881000000276))",234963746,754,20.68924249
"MultiPoint ((-73.83352888000000291 40.76876940999999732),(-73.83040800033364803 40.75958700091248232))",235029476,1776,1053.19822
"MultiPoint ((-73.95133606104130308 40.77781827125065206),(-73.94865409999999883 40.77787548999999956))",235061568,1925,226.4923624
"MultiPoint ((-73.99272899977577822 40.66529900089028615),(-73.98917744000000596 40.66198073000000335))",235073749,1593,475.3699681
"MultiPoint ((-73.79302199947566976 40.71049500084992445),(-73.79199676000000352 40.70652760000000114))",235279256,823,449.0107696
"MultiPoint ((-73.97540899973601825 40.75134500116440961),(-73.97524941999999726 40.75111205000000325))",235302174,1428,29.16891311
"MultiPoint ((-73.91274299983379592 40.8397510012532905),(-73.90438294999999869 40.83369145999999716))",235426746,967,974.6758414
"MultiPoint ((-73.90903300041885871 40.66270300085208333),(-73.9090173600000071 40.6686370299999993))",235463651,592,658.9601396
"MultiPoint ((-73.99116041999999993 40.7393888000000004),(-73.98963200000549989 40.74075800113276102))",235528421,1865,199.4615318
"MultiPoint ((-73.89398199961250668 40.86612700092386774),(-73.89124130999999807 40.86157702999999941))",235663052,452,555.6057317
"MultiPoint ((-73.9723059995983192 40.76484900133408473),(-73.97129848000000152 40.76518893000000077))",235711125,1548,93.06756794
"MultiPoint ((-73.93617093000000295 40.69612774000000144),(-73.9354609997631087 40.69689300120539599))",236180912,95,104.0294155
"MultiPoint ((-73.9837379999964071 40.74325700108744996),(-73.97647696999999312 40.7397243400000022))",236261513,1676,728.025346
"MultiPoint ((-73.86388470999999356 40.74158135999999786),(-73.86253700028535718 40.74977500127436514))",236567705,1787,916.9875044
"MultiPoint ((-73.98752577999999858 40.76289723000000009),(-73.986662000454956 40.76196800097374506))",236912518,744,126.3632799
"MultiPoint ((-73.98752577999999858 40.76289723000000009),(-73.986662000454956 40.76196800097374506))",236912518,747,126.3632799
"MultiPoint ((-73.9473889994808502 40.63235900077787477),(-73.93377094999999599 40.6289890600000021))",236959496,612,1211.380196
"MultiPoint ((-73.8608880003458097 40.83322500105023778),(-73.85861898999999653 40.82349995999999948))",237144394,631,1096.800692
"MultiPoint ((-73.96181017000000679 40.71074399999999827),(-73.95892699964103656 40.70868100047166394))",237678574,308,334.4286262
"MultiPoint ((-73.88424399944902632 40.87989900049378633),(-73.88235555999999349 40.88175556000000199))",237758930,660,260.4664694
"MultiPoint ((-73.96078558000000669 40.77238254000000239),(-73.96013499974307592 40.7736690012571259))",237822072,1656,153.0551812
"MultiPoint ((-73.78211900038030535 40.71320700095642309),(-73.7786536400000017 40.72218634000000037))",237873715,1522,1039.241541
"MultiPoint ((-73.89398199961250668 40.86612700092386774),(-73.89124130999999807 40.86157702999999941))",238366265,452,555.6057317
"MultiPoint ((-73.95582799955477071 40.598991000933637),(-73.95326149999999643 40.60270624999999711))",238393206,2,466.2599074
"MultiPoint ((-73.94961689999999521 40.67930896000000018),(-73.94941399980395147 40.68022800088117918))",238588227,428,103.4888956
"MultiPoint ((-73.90264876000000527 40.83342652000000328),(-73.89201499957316344 40.83036900118695911))",238670006,1746,959.0584451
"MultiPoint ((-73.83651530999999579 40.78314790999999673),(-73.83040800033364803 40.75958700091248232))",238707629,1776,2666.747994
"MultiPoint ((-73.96727402000000495 40.7932171100000005),(-73.96500899942149942 40.79164200073495294))",238861708,726,259.1126826
"MultiPoint ((-74.15902511000000175 40.63526059000000146),(-74.11763619639253875 40.57328914366421202))",239125164,1695,7721.970078
"MultiPoint ((-73.83128216999999438 40.70083060999999702),(-73.82933199999007456 40.70025400130229087))",239178954,62,176.819319
"MultiPoint ((-73.94931300004670049 40.71421000124828282),(-73.94865937000000145 40.71484231000000165))",239308816,334,89.33503176
"MultiPoint ((-73.83162000055567376 40.71501900121729989),(-73.82080541000000551 40.73432289000000139))",239480927,543,2330.257519
"MultiPoint ((-74.16981239999999787 40.57580373999999779),(-74.15149039522799512 40.55104482877142402))",239552419,218,3156.997271
"MultiPoint ((-73.94989500008369987 40.69998500074922987),(-73.94730731999999307 40.70030268000000007))",239728048,1109,221.5256262
"MultiPoint ((-73.94013699984783727 40.83593600113896116),(-73.939921659999996 40.83594415999999683))",239741038,705,18.18509273
"MultiPoint ((-74.08361004730491572 40.60364639038149903),(-74.07438105999999323 40.60637520000000222))",239865298,222,837.8185868
"MultiPoint ((-73.98631099958254254 40.75647600090296407),(-73.98625649000000237 40.75619166999999976))",240184903,1333,31.90847421
"MultiPoint ((-73.89886200040942299 40.65127800056309582),(-73.880778449999994 40.64803907999999666))",240458525,1065,1571.211475
"MultiPoint ((-74.12613958999999397 40.63456302000000164),(-74.07501783783364147 40.63763225681888258))",240467669,1484,4338.116428
"MultiPoint ((-73.78211900038030535 40.71320700095642309),(-73.73476085999999441 40.72629033999999848))",240691848,1522,4256.923327
"MultiPoint ((-73.98159999972243384 40.74624200122854489),(-73.97655491999999811 40.74378932999999847))",240815082,1671,505.7124269
"MultiPoint ((-73.97313700033328132 40.59689700104590315),(-73.96757925999999372 40.59652990000000017))",240885143,1515,472.2028988
"MultiPoint ((-73.8608880003458097 40.83322500105023778),(-73.85861898999999653 40.82349995999999948))",241006581,631,1096.800692
"MultiPoint ((-73.86821300022677406 40.84912800131844079),(-73.86488339000000281 40.85236539000000278))",241038370,1735,456.1602096
"MultiPoint ((-73.96224900053312012 40.6627270012342521),(-73.95847426999999641 40.66344768999999815))",241168846,1912,329.0791584
"MultiPoint ((-73.98695800040910342 40.5978890010917155),(-73.98610195000000544 40.59726924000000281))",241852641,45,99.93479449
"MultiPoint ((-73.99001399998978457 40.71390600091418577),(-73.98383060000000455 40.71285169000000081))",241895145,502,535.4455765
"MultiPoint ((-73.82844399966283788 40.76004800047372356),(-73.82235042000000647 40.7868625300000005))",241973062,1437,3021.851308
"MultiPoint ((-73.82841400037030155 40.75994600046212213),(-73.78896319999999776 40.75786836000000335))",242188759,1439,3339.245662
"MultiPoint ((-73.98441200013421337 40.75903000051641101),(-73.98412661000000412 40.75737987000000118))",242351444,1848,184.8235798
"MultiPoint ((-73.92155199962924428 40.678702000774841),(-73.9195007400000037 40.67399715999999898))",242475142,808,550.4926344
"MultiPoint ((-73.92545481999999879 40.69143597000000057),(-73.92316100003608881 40.69003000093132272))",242509472,91,248.9377083
"MultiPoint ((-73.83647800030956887 40.84360900131861172),(-73.82694879999999671 40.83079890999999861))",242558639,625,1633.908517
"MultiPoint ((-73.94719808000000683 40.70163383999999951),(-73.94661299967009427 40.70332100121267871))",242563357,1344,193.7712219
"MultiPoint ((-73.93342800012335658 40.84943500131897309),(-73.9330880299999933 40.8502101400000015))",242626429,229,90.72829948
"MultiPoint ((-73.87999831999999856 40.86940475000000106),(-73.87750100055957603 40.87402100117967052))",242713803,446,554.1836023
"MultiPoint ((-73.83343745999999896 40.85873317000000071),(-73.82717200057494722 40.85301200129941179))",242724031,619,826.2883116
"MultiPoint ((-73.79517898999999659 40.71089201000000202),(-73.7949220004427815 40.71015400095227932))",242886485,534,84.78301348
"MultiPoint ((-74.00933299995107006 40.64938900091242147),(-74.00653492000000711 40.64875119999999953))",242911051,1599,247.032026
